age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic,vehicle_condition,order_type,vehicle_type,multiple_deliveries,is_festival,city_category,time,city,day,month,year,day_of_week,is_weekend,order_time_hour,order_time_of_day,pickup_time_minutes,distance,distance_type
30.0,4.8,17.440827,78.393391,17.470827,78.423391,sunny,low,2,meal,motorcycle,1.0,no,metropolitian,12,HYD,26,3,2022,Saturday,1,23,night,5.0,4.610254758948449,short
21.0,4.2,21.183434,72.814492,21.273434,72.904492,cloudy,jam,2,meal,scooter,1.0,no,metropolitian,39,SUR,23,3,2022,Wednesday,0,20,evening,5.0,13.681056958913906,long
36.0,4.0,,,,,fog,jam,1,buffet,scooter,1.0,no,metropolitian,39,VAD,12,3,2022,Saturday,1,19,evening,10.0,,
35.0,4.6,25.451646,81.832796,25.561646,81.942796,windy,medium,0,snack,motorcycle,,no,metropolitian,31,ALH,12,2,2022,Saturday,1,17,afternoon,10.0,16.47648131537372,very_long
33.0,4.8,19.176269,72.836721,19.246269,72.906721,stormy,medium,2,drinks,scooter,1.0,no,metropolitian,30,MUM,25,3,2022,Friday,0,17,afternoon,15.0,10.705622903496973,long
37.0,4.7,12.321214,76.621094,12.411214,76.711094,stormy,low,2,buffet,scooter,0.0,no,metropolitian,15,MYS,12,3,2022,Saturday,1,22,night,10.0,13.98958472463553,long
39.0,5.0,,,,,cloudy,jam,1,drinks,scooter,1.0,no,metropolitian,37,VAD,25,3,2022,Friday,0,21,night,10.0,,
36.0,4.6,18.994237,72.825553,19.044237,72.875553,sunny,jam,0,buffet,motorcycle,1.0,no,metropolitian,26,MUM,24,3,2022,Thursday,0,21,night,15.0,7.6510644585303815,medium
21.0,4.8,11.003008,76.97544,11.083009,77.05544,sandstorms,low,0,drinks,motorcycle,0.0,no,metropolitian,19,COIMB,6,3,2022,Sunday,1,23,night,15.0,12.464422665211348,long
21.0,4.8,11.02091,76.940432,11.11091,77.030432,sandstorms,low,2,snack,scooter,0.0,no,urban,12,COIMB,25,3,2022,Friday,0,23,night,15.0,14.021848812228344,long
30.0,4.6,21.160522,72.771477,21.190522,72.801477,fog,low,2,buffet,scooter,0.0,no,urban,18,SUR,13,3,2022,Sunday,1,22,night,15.0,4.561112369847916,short
30.0,4.6,11.022298,76.998349,11.062298,77.038349,sandstorms,high,0,snack,motorcycle,1.0,no,metropolitian,45,COIMB,3,3,2022,Thursday,0,13,afternoon,5.0,6.232179267966144,medium
23.0,4.6,12.321214,76.621094,12.451214,76.751094,fog,low,0,snack,motorcycle,1.0,no,metropolitian,23,MYS,2,3,2022,Wednesday,0,23,night,5.0,20.20642094372373,very_long
32.0,4.3,17.422819,78.449578,17.432819,78.459578,windy,low,0,meal,motorcycle,1.0,no,metropolitian,31,HYD,7,3,2022,Monday,0,8,morning,15.0,1.536864059415262,short
32.0,4.1,25.450317,81.831681,25.470317,81.851681,sandstorms,low,0,buffet,motorcycle,0.0,no,urban,22,ALH,17,2,2022,Thursday,0,11,morning,15.0,2.9962426790626724,short
27.0,4.5,21.149669,72.772629,21.229669,72.852629,cloudy,jam,0,drinks,motorcycle,1.0,no,urban,40,SUR,2,4,2022,Saturday,1,20,evening,10.0,12.162424445777306,long
30.0,4.7,10.96185,76.971082,10.98185,76.991082,cloudy,low,1,meal,scooter,1.0,no,metropolitian,15,COIMB,13,3,2022,Sunday,1,8,morning,10.0,3.116455382882508,short
31.0,4.8,12.949934,77.699386,13.039934,77.789386,cloudy,jam,1,snack,motorcycle,1.0,yes,urban,45,BANG,12,3,2022,Saturday,1,21,night,15.0,13.972751063504559,long
36.0,4.2,22.725835,75.887648,22.735835,75.897648,sandstorms,low,0,meal,motorcycle,1.0,no,metropolitian,33,INDO,1,4,2022,Friday,0,10,morning,10.0,1.5126978119717678,short
28.0,4.6,12.935662,77.61413,13.005662,77.68413,sandstorms,jam,2,snack,electric_scooter,1.0,no,metropolitian,28,BANG,23,3,2022,Wednesday,0,19,evening,10.0,10.868212517103021,long
37.0,4.9,22.311844,73.165081,22.321844,73.175081,windy,high,1,meal,motorcycle,1.0,no,,34,VAD,30,3,2022,Wednesday,0,11,morning,15.0,1.5147861398649296,short
23.0,4.7,22.311603,73.165012,22.441603,73.295012,fog,jam,0,meal,motorcycle,2.0,no,metropolitian,47,VAD,2,3,2022,Wednesday,0,21,night,10.0,19.688324335752394,very_long
38.0,5.0,10.027364,76.308258,10.137364,76.418258,cloudy,jam,1,drinks,motorcycle,0.0,no,metropolitian,36,KOC,16,2,2022,Wednesday,0,21,night,10.0,17.164824725882017,very_long
36.0,4.9,12.978453,77.643685,13.108453,77.773685,sandstorms,jam,1,drinks,scooter,1.0,no,metropolitian,27,BANG,16,3,2022,Wednesday,0,19,evening,5.0,20.18093693173923,very_long
22.0,4.9,18.592718,73.773572,18.602718,73.783572,cloudy,low,2,snack,electric_scooter,1.0,no,urban,18,PUNE,3,4,2022,Sunday,1,9,morning,5.0,1.5320260227341909,short
26.0,4.9,22.551084,88.354127,22.601084,88.404127,fog,medium,1,buffet,scooter,,no,metropolitian,13,KOL,13,2,2022,Sunday,1,17,afternoon,5.0,7.567411306545492,medium
27.0,4.9,21.170798,72.790489,21.240798,72.860489,windy,medium,2,buffet,electric_scooter,1.0,no,metropolitian,24,SUR,10,3,2022,Thursday,0,18,evening,10.0,10.641581256626232,long
28.0,4.6,11.024839,77.007003,11.134839,77.117003,windy,medium,2,snack,scooter,0.0,no,metropolitian,15,COIMB,12,3,2022,Saturday,1,17,afternoon,10.0,17.137414711878986,very_long
36.0,4.7,19.120083,72.907385,19.230083,73.017385,cloudy,jam,2,drinks,motorcycle,1.0,no,metropolitian,38,MUM,27,3,2022,Sunday,1,19,evening,10.0,16.824864367093813,very_long
22.0,4.6,26.471529,80.313458,26.511529,80.353458,sandstorms,medium,1,meal,scooter,0.0,no,metropolitian,26,KNP,15,2,2022,Tuesday,0,16,afternoon,5.0,5.969045594353118,medium
20.0,4.8,,,,,stormy,medium,2,snack,scooter,0.0,no,metropolitian,18,LUDH,18,2,2022,Friday,0,18,evening,5.0,,
35.0,4.9,18.543626,73.905101,18.593626,73.955101,sunny,jam,2,meal,scooter,0.0,no,metropolitian,21,PUNE,3,3,2022,Thursday,0,20,evening,5.0,7.66074883742589,medium
33.0,4.7,26.921411,75.793604,26.931411,75.803604,stormy,low,1,buffet,scooter,1.0,no,metropolitian,22,JAP,11,3,2022,Friday,0,8,morning,10.0,1.4897343062370803,short
30.0,4.7,26.921411,75.793604,27.001411,75.873604,stormy,medium,1,snack,motorcycle,0.0,no,metropolitian,27,JAP,2,4,2022,Saturday,1,17,afternoon,5.0,11.916235157217862,long
24.0,4.8,12.906229,77.596791,12.966229,77.656791,fog,jam,1,buffet,motorcycle,1.0,no,metropolitian,30,BANG,28,3,2022,Monday,0,20,evening,10.0,9.316238098535406,medium
22.0,4.7,19.003517,72.82765,19.073517,72.89765,fog,medium,0,snack,motorcycle,1.0,no,metropolitian,30,MUM,6,4,2022,Wednesday,0,17,afternoon,5.0,10.710903359654202,long
35.0,4.6,23.351058,85.325731,23.421058,85.395731,stormy,low,2,buffet,scooter,0.0,no,metropolitian,28,RANCHI,8,3,2022,Tuesday,0,22,night,10.0,10.5652785705811,long
21.0,4.7,22.695207,75.866059,22.735207,75.906059,cloudy,high,2,drinks,scooter,1.0,no,metropolitian,23,INDO,5,4,2022,Tuesday,0,13,afternoon,5.0,6.051108888205775,medium
21.0,4.7,18.543626,73.905101,18.603626,73.965101,sunny,medium,1,snack,scooter,1.0,no,metropolitian,17,PUNE,21,3,2022,Monday,0,17,afternoon,10.0,9.192770952683547,medium
39.0,4.3,22.311844,73.165081,22.401844,73.255081,cloudy,jam,2,meal,motorcycle,0.0,yes,metropolitian,44,VAD,6,4,2022,Wednesday,0,20,evening,5.0,13.63127120906983,long
24.0,4.6,12.933298,77.614293,12.953298,77.634293,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,24,BANG,1,4,2022,Friday,0,8,morning,5.0,3.105369890908668,short
26.0,4.7,23.351489,85.324253,23.371489,85.344253,cloudy,low,2,drinks,scooter,1.0,no,metropolitian,14,RANCHI,13,3,2022,Sunday,1,10,morning,10.0,3.0189069957366157,short
35.0,5.0,10.96185,76.971082,11.01185,77.021082,windy,jam,1,drinks,scooter,1.0,no,metropolitian,33,COIMB,21,3,2022,Monday,0,20,evening,5.0,7.79094413843958,medium
28.0,4.7,22.725835,75.887648,22.815835,75.977648,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,29,INDO,12,3,2022,Saturday,1,21,night,15.0,13.612447554496786,long
36.0,4.9,18.994049,72.825203,19.104049,72.935203,fog,medium,0,drinks,motorcycle,0.0,yes,metropolitian,40,MUM,10,3,2022,Thursday,0,18,evening,15.0,16.830914549955864,very_long
37.0,4.7,13.066762,80.251865,13.146762,80.331865,stormy,low,2,snack,electric_scooter,1.0,no,metropolitian,17,CHEN,23,3,2022,Wednesday,0,23,night,-1425.0,12.417487520918895,long
23.0,4.6,17.431668,78.408321,17.561668,78.538321,windy,medium,2,buffet,electric_scooter,0.0,no,metropolitian,15,HYD,31,3,2022,Thursday,0,17,afternoon,15.0,19.975632175541914,very_long
35.0,4.2,26.910262,75.783013,26.970262,75.843013,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,31,JAP,5,3,2022,Saturday,1,23,night,10.0,8.937919334801594,medium
23.0,4.9,27.159795,78.04299,27.179795,78.06299,fog,low,0,drinks,motorcycle,0.0,no,metropolitian,22,AGR,15,2,2022,Tuesday,0,10,morning,5.0,2.9766115118201046,short
26.0,4.7,26.913483,75.803139,26.953483,75.843139,cloudy,high,2,meal,electric_scooter,1.0,no,metropolitian,28,JAP,3,4,2022,Sunday,1,13,afternoon,10.0,5.958771662511523,medium
24.0,4.6,22.725835,75.887648,22.745835,75.907648,fog,low,2,buffet,motorcycle,1.0,no,metropolitian,18,INDO,30,3,2022,Wednesday,0,9,morning,5.0,3.025344768407918,short
20.0,4.7,,,,,sunny,jam,2,buffet,motorcycle,1.0,no,metropolitian,24,VAD,23,3,2022,Wednesday,0,22,night,10.0,,
28.0,4.6,13.026279,80.174568,13.036279,80.184568,windy,low,1,drinks,motorcycle,0.0,no,urban,14,CHEN,11,3,2022,Friday,0,9,morning,5.0,1.5524171512659315,short
25.0,4.8,10.96185,76.971082,11.05185,77.061082,sunny,low,2,snack,scooter,1.0,no,metropolitian,28,COIMB,25,3,2022,Friday,0,22,night,15.0,14.02323208308448,long
37.0,4.9,18.516216,73.842527,18.576216,73.902527,windy,low,1,snack,motorcycle,0.0,no,metropolitian,22,PUNE,19,3,2022,Saturday,1,23,night,-1425.0,9.193469879776632,medium
37.0,4.6,21.170096,72.789122,21.190096,72.809122,sandstorms,low,2,drinks,motorcycle,1.0,no,metropolitian,26,SUR,28,3,2022,Monday,0,9,morning,10.0,3.040697853651633,short
24.0,4.7,22.310237,73.158921,22.320237,73.168921,windy,high,0,drinks,motorcycle,0.0,no,urban,22,VAD,5,4,2022,Tuesday,0,12,morning,15.0,1.5147941817694572,short
31.0,3.7,12.297954,76.665169,12.387954,76.755169,sandstorms,medium,1,drinks,motorcycle,0.0,no,metropolitian,35,MYS,16,3,2022,Wednesday,0,17,afternoon,5.0,13.990192142064847,long
21.0,4.8,19.103249,72.846749,19.213249,72.956749,sunny,low,2,snack,scooter,0.0,no,metropolitian,29,MUM,18,3,2022,Friday,0,23,night,5.0,16.825674553493343,very_long
28.0,4.6,12.975996,80.221898,13.065996,80.311898,sandstorms,low,1,meal,motorcycle,1.0,no,metropolitian,15,CHEN,27,3,2022,Sunday,1,23,night,-1425.0,13.972036025783177,long
34.0,4.2,23.230791,77.43702,23.310791,77.51702,fog,jam,2,drinks,scooter,1.0,no,metropolitian,48,BHP,14,2,2022,Monday,0,21,night,10.0,12.079397153885393,long
36.0,4.6,27.163303,78.057044,27.233303,78.127044,sunny,jam,1,snack,motorcycle,1.0,no,metropolitian,28,AGR,12,2,2022,Saturday,1,20,evening,5.0,10.416963824321584,long
23.0,4.9,26.473698,80.352677,26.483698,80.362677,stormy,low,2,drinks,motorcycle,1.0,no,metropolitian,19,KNP,13,2,2022,Sunday,1,9,morning,10.0,1.4923354860352303,short
28.0,4.5,11.001753,76.986241,11.061753,77.046241,sandstorms,low,1,meal,scooter,0.0,no,urban,10,COIMB,28,3,2022,Monday,0,22,night,10.0,9.348433430020535,medium
28.0,4.5,12.978453,77.643685,12.988453,77.653685,fog,low,1,snack,scooter,1.0,no,metropolitian,15,BANG,3,4,2022,Sunday,1,10,morning,10.0,1.5525629397903205,short
37.0,4.1,12.326356,76.619103,12.416356,76.709103,sandstorms,jam,1,drinks,motorcycle,2.0,no,metropolitian,33,MYS,31,3,2022,Thursday,0,20,evening,5.0,13.989450296958767,long
30.0,4.6,22.308096,73.167753,22.378096,73.237753,sunny,jam,1,buffet,scooter,0.0,no,metropolitian,18,VAD,29,3,2022,Tuesday,0,21,night,10.0,10.60258238247256,long
29.0,4.7,22.310237,73.158921,22.380237,73.228921,stormy,jam,2,drinks,scooter,1.0,no,metropolitian,29,VAD,20,3,2022,Sunday,1,22,night,5.0,10.602507301514994,long
34.0,5.0,11.001753,76.986241,11.091753,77.076241,cloudy,low,1,meal,scooter,0.0,no,metropolitian,25,COIMB,4,3,2022,Friday,0,0,,5.0,14.022298282479131,long
22.0,4.9,13.045479,80.23311,13.095479,80.28311,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,17,CHEN,15,3,2022,Tuesday,0,19,evening,5.0,7.761486237714824,medium
39.0,4.7,12.323994,76.626167,12.383994,76.686167,cloudy,low,0,buffet,motorcycle,,no,metropolitian,26,MYS,17,3,2022,Thursday,0,23,night,15.0,9.326602961232513,medium
35.0,4.4,18.554382,73.798206,18.604382,73.848206,stormy,medium,0,snack,motorcycle,1.0,no,urban,34,PUNE,3,3,2022,Thursday,0,17,afternoon,5.0,7.66052012420465,medium
22.0,5.0,22.552996,88.35231,22.622996,88.42231,windy,medium,1,snack,scooter,1.0,no,metropolitian,18,KOL,12,2,2022,Saturday,1,18,evening,15.0,10.59395402438727,long
33.0,5.0,18.592718,73.773572,18.702718,73.883572,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,26,PUNE,27,3,2022,Sunday,1,22,night,15.0,16.849939918016492,very_long
27.0,4.6,21.186438,72.794115,21.236438,72.844115,sandstorms,jam,1,snack,motorcycle,1.0,no,metropolitian,27,SUR,26,3,2022,Saturday,1,20,evening,10.0,7.600994631258685,medium
25.0,4.9,,,,,sandstorms,jam,1,snack,scooter,1.0,no,metropolitian,29,AGR,15,2,2022,Tuesday,0,20,evening,10.0,,
32.0,4.8,21.173343,72.792731,21.283343,72.902731,sunny,jam,1,drinks,scooter,,no,urban,15,SUR,6,4,2022,Wednesday,0,21,night,5.0,16.72129600980331,very_long
31.0,3.7,11.024839,77.007003,11.134839,77.117003,stormy,medium,1,snack,scooter,1.0,no,metropolitian,34,COIMB,2,3,2022,Wednesday,0,18,evening,15.0,17.137414711878986,very_long
23.0,4.9,30.327968,78.046106,30.397968,78.116106,windy,jam,2,buffet,scooter,1.0,no,metropolitian,21,DEH,14,2,2022,Monday,0,20,evening,15.0,10.280582064621875,long
23.0,4.8,15.574828,73.766883,15.704828,73.896883,windy,low,2,buffet,motorcycle,0.0,no,metropolitian,13,GOA,16,2,2022,Wednesday,0,23,night,-1425.0,20.068058717057326,very_long
21.0,4.6,,,,,fog,high,1,drinks,motorcycle,1.0,no,metropolitian,23,ALH,15,2,2022,Tuesday,0,12,morning,5.0,,
30.0,4.6,17.440827,78.393391,17.500827,78.453391,fog,medium,1,drinks,scooter,1.0,no,metropolitian,16,HYD,3,4,2022,Sunday,1,18,evening,15.0,9.22014751541987,medium
31.0,4.6,17.410371,78.437225,17.460371,78.487225,cloudy,low,1,snack,scooter,1.0,no,urban,18,HYD,3,3,2022,Thursday,0,23,night,5.0,7.684168603439756,medium
31.0,4.9,,,,,sunny,jam,1,meal,motorcycle,1.0,no,metropolitian,17,VAD,5,4,2022,Tuesday,0,19,evening,15.0,,
24.0,4.8,13.091809,80.219104,13.171809,80.299104,sandstorms,medium,2,meal,motorcycle,0.0,no,metropolitian,15,CHEN,10,3,2022,Thursday,0,18,evening,5.0,12.41687169160696,long
27.0,4.9,22.533662,88.366217,22.553662,88.386217,cloudy,low,0,snack,motorcycle,1.0,no,urban,18,KOL,11,2,2022,Friday,0,11,morning,5.0,3.027292134044053,short
30.0,4.4,,,,,fog,low,1,buffet,scooter,0.0,no,metropolitian,37,MYS,29,3,2022,Tuesday,0,23,night,-1435.0,,
38.0,4.6,12.304569,76.643622,12.344569,76.683622,sandstorms,medium,1,snack,scooter,1.0,no,metropolitian,30,MYS,17,3,2022,Thursday,0,15,afternoon,5.0,6.218076509100711,medium
24.0,4.9,19.1813,72.836191,19.2413,72.896191,sandstorms,jam,1,meal,motorcycle,1.0,no,metropolitian,29,MUM,30,3,2022,Wednesday,0,20,evening,10.0,9.17624749258827,medium
36.0,4.8,9.979363,76.285001,9.989363,76.295001,sandstorms,low,1,buffet,motorcycle,1.0,no,metropolitian,22,KOC,13,2,2022,Sunday,1,10,morning,15.0,1.560671234748265,short
27.0,4.6,12.3085,76.665808,12.3585,76.715808,sandstorms,jam,0,snack,motorcycle,1.0,no,metropolitian,32,MYS,19,3,2022,Saturday,1,19,evening,10.0,7.772466272035551,medium
32.0,4.5,19.176269,72.836721,19.196269,72.856721,windy,low,0,buffet,motorcycle,1.0,no,urban,29,MUM,9,3,2022,Wednesday,0,9,morning,15.0,3.0589686156370437,short
34.0,4.4,12.979096,77.640625,13.059096,77.720625,fog,low,1,snack,motorcycle,1.0,no,urban,34,BANG,29,3,2022,Tuesday,0,23,night,10.0,12.419634114062013,long
30.0,4.9,12.972532,77.608179,13.022532,77.658179,sandstorms,medium,2,drinks,scooter,1.0,no,metropolitian,26,BANG,30,3,2022,Wednesday,0,18,evening,5.0,7.76260023979039,medium
32.0,4.6,11.022477,76.995667,11.052477,77.025667,sunny,low,0,meal,motorcycle,1.0,no,metropolitian,21,COIMB,11,3,2022,Friday,0,23,night,-1435.0,4.674172124263269,short
33.0,4.9,19.091458,72.827808,19.181458,72.917808,stormy,low,1,meal,scooter,1.0,no,metropolitian,22,MUM,2,3,2022,Wednesday,0,22,night,5.0,13.767318777064409,long
32.0,4.8,22.753659,75.903365,22.813659,75.963365,windy,jam,1,buffet,motorcycle,1.0,no,metropolitian,30,INDO,24,3,2022,Thursday,0,19,evening,10.0,9.074573554008944,medium
27.0,4.6,18.994237,72.825553,19.054237,72.885553,stormy,medium,1,drinks,scooter,0.0,no,,23,MUM,1,4,2022,Friday,0,18,evening,15.0,9.181146899051038,medium
28.0,5.0,17.411028,78.329645,17.441028,78.359645,sandstorms,medium,0,snack,motorcycle,1.0,no,urban,26,HYD,3,3,2022,Thursday,0,18,evening,10.0,4.610613705052655,short
31.0,5.0,22.753659,75.903365,22.783659,75.933365,windy,jam,1,snack,scooter,1.0,no,metropolitian,27,INDO,9,3,2022,Wednesday,0,19,evening,5.0,4.537516076226438,short
39.0,4.6,22.760072,75.892574,22.840072,75.972574,stormy,medium,2,buffet,motorcycle,1.0,no,metropolitian,23,INDO,6,4,2022,Wednesday,0,18,evening,15.0,12.098761963862449,long
28.0,4.7,11.006686,76.951736,11.046686,76.991736,cloudy,high,2,drinks,electric_scooter,1.0,no,metropolitian,26,COIMB,7,3,2022,Monday,0,15,afternoon,10.0,6.232341754608859,medium
32.0,4.6,22.32,73.17,22.41,73.26,cloudy,jam,1,drinks,scooter,2.0,no,metropolitian,40,VAD,2,3,2022,Wednesday,0,21,night,10.0,13.63090323633241,long
26.0,4.1,11.003681,76.975525,11.113681,77.085525,cloudy,medium,2,snack,scooter,0.0,no,metropolitian,31,COIMB,18,3,2022,Friday,0,18,evening,5.0,17.138022132927368,very_long
27.0,4.8,22.761226,75.887522,22.871226,75.997522,sandstorms,jam,2,drinks,electric_scooter,1.0,no,metropolitian,27,INDO,2,4,2022,Saturday,1,21,night,15.0,16.634890709262386,very_long
24.0,4.7,15.516833,73.768172,15.606833,73.858172,fog,medium,1,meal,scooter,0.0,no,urban,29,GOA,16,2,2022,Wednesday,0,17,afternoon,15.0,13.895813942912687,long
39.0,4.8,,,,,sunny,low,2,snack,scooter,1.0,no,urban,19,RANCHI,11,3,2022,Friday,0,10,morning,5.0,,
38.0,4.9,22.310329,73.169083,22.330329,73.189083,stormy,high,1,snack,motorcycle,0.0,no,metropolitian,28,VAD,30,3,2022,Wednesday,0,11,morning,5.0,3.0295373875696914,short
34.0,4.7,,,,,sunny,medium,1,meal,motorcycle,0.0,no,metropolitian,20,GOA,11,2,2022,Friday,0,18,evening,5.0,,
38.0,4.8,12.326356,76.619103,12.386356,76.679103,stormy,medium,2,buffet,motorcycle,0.0,no,metropolitian,33,MYS,13,3,2022,Sunday,1,17,afternoon,5.0,9.326561838121483,medium
21.0,4.7,12.323994,76.626167,12.453994,76.756167,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,18,MYS,29,3,2022,Tuesday,0,22,night,10.0,20.206315811338555,very_long
25.0,4.9,22.74806,75.8934,22.81806,75.9634,cloudy,low,2,buffet,motorcycle,0.0,no,metropolitian,22,INDO,31,3,2022,Thursday,0,23,night,10.0,10.587023705098991,long
28.0,5.0,27.160934,78.044095,27.300934,78.184095,stormy,jam,2,meal,electric_scooter,0.0,no,urban,21,AGR,18,2,2022,Friday,0,21,night,10.0,20.831229799341045,very_long
31.0,4.7,22.751234,75.88949,22.791234,75.92949,cloudy,high,1,drinks,motorcycle,1.0,no,metropolitian,36,INDO,15,3,2022,Tuesday,0,12,morning,15.0,6.049968949184032,medium
37.0,4.9,19.176269,72.836721,19.306269,72.966721,sandstorms,low,2,drinks,electric_scooter,1.0,no,metropolitian,19,MUM,6,4,2022,Wednesday,0,0,,10.0,19.88015786997755,very_long
24.0,4.6,15.157944,73.950889,15.187944,73.980889,cloudy,jam,0,snack,motorcycle,0.0,no,metropolitian,29,GOA,13,2,2022,Sunday,1,20,evening,10.0,4.636103104060772,short
34.0,4.8,30.892978,75.821847,31.002978,75.931847,cloudy,jam,2,meal,motorcycle,1.0,no,metropolitian,41,LUDH,14,2,2022,Monday,0,20,evening,15.0,16.11367273137103,very_long
32.0,4.6,11.001753,76.986241,11.021753,77.006241,stormy,low,1,buffet,motorcycle,1.0,no,metropolitian,24,COIMB,24,3,2022,Thursday,0,10,morning,10.0,3.116248509790061,short
35.0,4.7,19.176269,72.836721,19.206269,72.866721,windy,low,2,buffet,scooter,1.0,no,metropolitian,25,MUM,11,3,2022,Friday,0,22,night,5.0,4.5883872060778055,short
32.0,4.0,19.176269,72.836721,19.286269,72.946721,stormy,medium,0,snack,motorcycle,2.0,no,metropolitian,34,MUM,23,3,2022,Wednesday,0,17,afternoon,10.0,16.822155609317257,very_long
32.0,4.6,12.326356,76.619103,12.336356,76.629103,cloudy,low,0,buffet,motorcycle,1.0,no,metropolitian,27,MYS,9,3,2022,Wednesday,0,10,morning,15.0,1.5544994921789965,short
37.0,4.8,17.455894,78.375467,17.535894,78.455467,windy,medium,2,meal,electric_scooter,1.0,no,metropolitian,28,HYD,2,3,2022,Wednesday,0,18,evening,10.0,12.292722741488559,long
25.0,4.7,,,,,sunny,jam,1,snack,scooter,1.0,no,urban,10,VAD,31,3,2022,Thursday,0,21,night,15.0,,
39.0,4.8,12.323225,76.630028,12.403225,76.710028,cloudy,low,2,buffet,electric_scooter,0.0,no,urban,28,MYS,31,3,2022,Thursday,0,22,night,15.0,12.435256015114375,long
33.0,4.3,18.536718,73.830327,18.556718,73.850327,stormy,high,0,drinks,motorcycle,3.0,yes,metropolitian,46,PUNE,17,3,2022,Thursday,0,11,morning,5.0,3.0644857806760535,short
23.0,4.6,22.732225,75.874765,22.812225,75.954765,fog,medium,2,snack,scooter,1.0,no,metropolitian,30,INDO,29,3,2022,Tuesday,0,17,afternoon,10.0,12.099896960230076,long
26.0,5.0,10.96185,76.971082,11.02185,77.031082,windy,medium,1,drinks,motorcycle,1.0,no,metropolitian,28,COIMB,13,3,2022,Sunday,1,17,afternoon,10.0,9.349055143284817,medium
39.0,4.3,17.422819,78.449578,17.462819,78.489578,sandstorms,high,0,snack,motorcycle,1.0,no,metropolitian,37,HYD,5,4,2022,Tuesday,0,13,afternoon,15.0,6.147215320061788,medium
31.0,4.3,21.186884,72.793616,21.256884,72.863616,fog,medium,1,drinks,scooter,1.0,yes,metropolitian,41,SUR,2,3,2022,Wednesday,0,18,evening,10.0,10.641042055468692,long
31.0,3.8,,,,,sandstorms,medium,1,drinks,motorcycle,1.0,no,metropolitian,32,VAD,6,3,2022,Sunday,1,18,evening,10.0,,
24.0,4.7,22.539129,88.365507,22.549129,88.375507,sunny,low,2,drinks,motorcycle,0.0,no,urban,17,KOL,17,2,2022,Thursday,0,11,morning,5.0,1.5136437138948347,short
31.0,4.7,21.173493,72.801953,21.263493,72.891953,stormy,medium,1,snack,scooter,0.0,no,metropolitian,23,SUR,4,4,2022,Monday,0,17,afternoon,5.0,13.68148555689137,long
20.0,5.0,25.457687,81.835585,25.537687,81.915585,sunny,jam,1,meal,scooter,1.0,no,metropolitian,14,ALH,18,2,2022,Friday,0,20,evening,10.0,11.983297481116157,long
23.0,4.6,17.431477,78.40035,17.501477,78.47035,fog,medium,1,drinks,motorcycle,1.0,no,metropolitian,31,HYD,4,3,2022,Friday,0,18,evening,5.0,10.756961091860271,long
39.0,4.1,19.131141,72.813074,19.241141,72.923074,stormy,jam,2,snack,electric_scooter,1.0,no,metropolitian,39,MUM,25,3,2022,Friday,0,21,night,5.0,16.824331819052116,very_long
